Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.apcata.2023.119402,CH4 conversion,26%,Manganese-Sodium Tungstate/Alpha-Aluminum Oxide,reaction operating temperature,> 650 °C
10.1016/j.apcata.2023.119402,CH4 conversion,18%,Manganese-Sodium Tungstate/Alpha-Aluminum Oxide,reaction operating temperature,850 °C
10.1016/j.apcata.2023.119402,CH4 conversion,22%,Manganese-Sodium Tungstate/Alpha-Aluminum Oxide,reaction operating temperature,850 °C
10.1016/j.apcata.2024.119587,C2(+) yield,18%,La2O3-CeO2 nanofiber catalyst,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,5%,Sr/La2O3 coated monolith catalyst,reaction operating temperature,500 °C
10.1016/j.apcata.2024.119587,C2(+) yield,4%,CaO/CrO3,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,6.30%,Strontium Manganese,reaction operating temperature,900 °C
10.1016/j.apcata.2024.119587,C2(+) yield,4.79%,Nanoparticle Cerium(IV) oxide/Zinc oxide,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,3.90%,CaO-MnO/CeO2,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,6.60%,Sodium and chloride added CaO-based catalyst,reaction operating temperature,950 °C
10.1016/j.apcata.2024.119587,C2(+) yield,0.20%,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) yield,0.60%,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) yield,~0.23%,La2O3,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,<1%,Sr/La2O3,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,6.7 - 7.9 %,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) yield,7.50%,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) yield,6.7–7.9 %,Strontium/Lanthanum Oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) yield,0.2–0.5 %,Strontium/Lanthanum oxide,reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) yield,7.90%,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) selectivity,68 − 73%,Strontium/Lanthanum oxide,reaction operating temperature,875 °C
10.1016/j.apcata.2024.119587,C2(+) selectivity,~60%,Strontium/Lanthanum oxide,reaction operating temperature,~875 °C
10.1016/j.apcata.2024.119587,CH4 conversion,~10 %,Strontium/Lanthanum oxide,reaction operating temperature,~875 °C
10.1016/j.apcata.2024.119587,CH4 conversion,~25 %,Strontium/Lanthanum oxide,reaction operating temperature,~875 °C
10.1016/j.apcatb.2011.11.037,C2(+) selectivity,92%,Lithium Chloride/Nickel Oxide,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,70%,Tin-promoted Lithium Magnesium Oxide,reaction operating temperature,1023 K
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,25%,Strontium promoted Lanthana,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,25%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,70%,Tin-Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,25%,Strontium-promoted lanthana,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,25%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,CH4 conversion,~5%,Tin-promoted Lithium Magnesium Oxide,reaction operating temperature,1023 K
10.1016/j.apcatb.2013.12.043,CH4 conversion,3%,Lithium on Magnesium Oxide,reaction operating temperature,1023 K
10.1016/j.apcatb.2013.12.043,CH4 conversion,22.80%,Sn–Li/MgO,reaction operating temperature,1023 K
10.1016/j.apcatb.2013.12.043,CH4 conversion,2.50%,Tin-Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,CH4 conversion,2.50%,Strontium promoted Lanthana,reaction operating temperature,
10.1016/j.apcatb.2013.12.043,CH4 conversion,2.50%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,C2(+) selectivity,75%,Sodium-Manganese-Tungsten/Silicon Dioxide,reaction operating temperature,1023 K
10.1016/j.apcatb.2016.06.019,C2(+) selectivity,~25%,Strontium on Lanthana,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,C2(+) selectivity,~25%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,C2(+) selectivity,80%,Sodium-Manganese-Tungsten/Silicon Dioxide,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,CH4 conversion,1%,Sodium-Manganese-Tungsten/Silicon Dioxide,reaction operating temperature,1023 K
10.1016/j.apcatb.2016.06.019,CH4 conversion,1–2%,Sodium Manganese Tungsten on Silicon Dioxide,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,CH4 conversion,1–2%,Tin-Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2016.06.019,CH4 conversion,1–2%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/j.apcatb.2018.02.040,C2(+) yield,∼14%,Gadolinium-doped barium cerate,reaction operating temperature,1023 K
10.1016/j.apcatb.2018.02.040,C2(+) yield,1.20%,Silica wool,reaction operating temperature,1023 K
10.1016/j.apcatb.2018.02.040,C2(+) yield,∼14%,Gadolinium-doped barium cerate,reaction operating temperature,1023 K
10.1016/j.apcatb.2018.02.040,C2(+) selectivity,∼90%,Gadolinium-doped barium cerate,reaction operating temperature,
10.1016/j.apcatb.2018.02.040,C2(+) selectivity,up to 90%,Gadolinium-doped barium cerate,reaction operating temperature,
10.1016/j.apcatb.2018.02.040,CH4 conversion,∼3%,Gadolinium-doped barium cerate,reaction operating temperature,
10.1016/j.apcatb.2018.02.040,CH4 conversion,2.20%,Silica wool,reaction operating temperature,1023 K
10.1016/j.apcatb.2018.02.040,CH4 conversion,∼0.01%,Silica wool,reaction operating temperature,1023 K
10.1016/j.apcatb.2021.120161,C2(+) yield,20.60%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.apcatb.2021.120161,C2(+) yield,22.80%,Nitrogen5.05-Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120161,C2(+) selectivity,47.10%,Nitrogen-doped Sodium Tungsten Manganese on Silicon Dioxide,reaction operating temperature,~800 °C
10.1016/j.apcatb.2021.120161,C2(+) selectivity,43.20%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.apcatb.2021.120161,C2(+) selectivity,47.10%,N5.05-NaW/Mn/SiO2,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,48%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,12%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,48%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,800 °C; 900 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,43%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,900 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,48.50%,Nitrogen-doped Sodium Tungsten Manganese Silica,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,47.80%,Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120161,CH4 conversion,48.50%,Nitrogen5.05-Sodium Tungsten/Manganese/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120553,C2(+) yield,25.90%,Barium Titanate-Manganese-Sodium Tungstate,reaction operating temperature,700 °C
10.1016/j.apcatb.2021.120553,C2(+) yield,17.60%,SrO-deposited BaTiO3 perovskite,reaction operating temperature,725 °C
10.1016/j.apcatb.2021.120553,C2(+) selectivity,66.30%,Barium Titanate-Manganese-Sodium Tungstate,reaction operating temperature,700 °C
10.1016/j.apcatb.2021.120553,C2(+) selectivity,45–50 %,SrO-deposited BaTiO3 perovskite catalyst,reaction operating temperature,725 °C
10.1016/j.apcatb.2021.120553,C2(+) selectivity,48.60%,Barium Titanate Oxide3,reaction operating temperature,700 °C
10.1016/j.apcatb.2021.120553,C2(+) selectivity,64.6–66.3%,Manganese and Sodium Tungstate-doped Barium Titanate,reaction operating temperature,700 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,≤ 8.6 %,Sodium Tungstate-doped Barium Titanate,reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,≤ 8.6 %,Tungsten-Manganese,reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,20.3–39.1 %,Barium Titanate,reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,20.3–39.1 %,Manganese-doped Barium Titanate,reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,20.3–39.1 %,Manganese and Sodium Tungstate-doped Barium Titanate,reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120553,CH4 conversion,20.3–39.1 %,"Barium, Titanium, Manganese, Sodium, Tungsten, Oxygen",reaction operating temperature,700–800 °C
10.1016/j.apcatb.2021.120948,C2(+) yield,25%,Mn2O3-Na2WO4/SiO2,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) yield,30%,Silver-Lanthanum oxide/Silicon dioxide,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) yield,28.60%,Lithium/Tungsten-decorated Magnesium Manganese Oxide,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,80%,Na2WO4-decorated FeMnO3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,55%,Sodium-doped Lanthanum Manganese Trioxide,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,63.20%,Lithium/Tungsten-decorated Magnesium Manganese Oxide,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,80%,Na2WO4/FeMnO3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,80%,Na2WO4/Mn2O3-Fe2O3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,60%,Na2WO4/Mn2O3-Fe2O3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,60.50%,Na2WO4/Mn2O3-SiC,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,58%,Sodium tungstate/Manganese(III) oxide,reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,83%,Sodium Tungstate/Iron Manganese Oxide calcined at 1000 °C,reaction operating temperature,780 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,79%,Sodium tungstate/Iron manganese oxide calcined at 1000 °C,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,C2(+) selectivity,80%,Na2WO4/FeMnO3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,20%,FeMnO3-Na2WO4,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,30%,Na-doped LaMnO3,reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,20%,Na2WO4/FeMnO3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,23%,Na2WO4/Mn2O3-Fe2O3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,20%,Na2WO4/Mn2O3-Fe2O3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,18.50%,Na2WO4/Mn2O3-SiC,reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,18–20%,Sodium tungstate/iron manganese oxide-1000,reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,7%,Na2WO4/Fe2O3,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,28%,Na2WO4/Mn2O3,reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,15%,Na2WO4/Mn2O3-Fe2O3 (Mn2O3/Fe2O3 molar ratio of 3/7) calcined at 1000 °C,reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,16.50%,Sodium Tungstate/Iron Manganese Oxide-1000,reaction operating temperature,780 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,20%,Sodium Tungstate/Iron Manganese Oxide-1000,reaction operating temperature,800 °C
10.1016/j.apcatb.2021.120948,CH4 conversion,20%,Na2WO4/FeMnO3,reaction operating temperature,800 °C
10.1016/j.apcatb.2022.122026,C2(+) selectivity,63%,in-situ reduced lanthanum strontium cobalt ferrite (with cobalt iron nanoparticles),reaction operating temperature,
10.1016/j.apcatb.2022.122026,C2(+) selectivity,63%,Lanthanum strontium cobalt ferrite (with in-situ exsolved bimetallic cobalt iron nanoparticles),reaction operating temperature,
10.1016/j.apsusc.2017.08.092,C2(+) yield,ca. 12%,LaAlO3 prepared using the citrate sol-gel method,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,C2(+) selectivity,12%,Lanthanum Aluminum Oxide prepared by the hard-templating method,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,C2(+) selectivity,35%,LaAlO3 solid-state,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,C2(+) selectivity,50%,LaAlO3 citrate sol-gel,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,CH4 conversion,c.a. 13%,Lanthanum Aluminum Oxide prepared by the hard-templating method,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,CH4 conversion,c.a. 18%,LaAlO3 solid-state,reaction operating temperature,750 °C
10.1016/j.apsusc.2017.08.092,CH4 conversion,c.a. 24%,LaAlO3 citrate sol-gel,reaction operating temperature,750 °C
10.1016/j.apsusc.2021.149554,C2(+) selectivity,67–70%,Manganese-Sodium-Tungsten,reaction operating temperature,
10.1016/j.apsusc.2021.149554,C2(+) selectivity,62.8–65.5%,Monolithic catalysts with 2–10 weight percent of Manganese,reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,23–25%,Manganese-Sodium-Tungsten,reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,<1.5%,MT35_0.6,reaction operating temperature,820 °C
10.1016/j.apsusc.2021.149554,CH4 conversion,26.40%,Monolithic catalyst with 2 weight percent of Manganese,reaction operating temperature,820 °C
10.1016/j.apsusc.2021.149554,CH4 conversion,22–26%,Monolith with 2–10 wt% of Mn,reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,23–25%,Na-Mn-W/MT monoliths,reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,21%,2 Manganese / MT35_0.6,reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,25%,2 Manganese / MT35_0.6,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,20.40%,Sodium Tungstate-Manganese Oxide supported on Silicon Dioxide fiber catalyst,reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,4.70%,Na2WO4-MnxOy/La2O3,reaction operating temperature,500 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,9.60%,Na2WO4-MnxOy/La2O3,reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,1.3–29.0%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800–825 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,17.90%,Na2WO4-MnxOy/SiO2 powder,reaction operating temperature,750 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,20.40%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,17.30%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,7.60%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,2.10%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,10.50%,"Lanthanum Phosphorus is not correct, the P is for ""powder"" in this context, and the La is for Lanthanum, and another passage indicates that La is associated with La2O3, so the full name is Lanthanum oxide powder",reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,8.50%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (powder),reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,9.60%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (fiber),reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) yield,18.40%,Na2WO4-MnxOy/SiO2 powder,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,17.50%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,18.2–19.7%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,8.70%,Sodium Tungstate-Manganese Oxide/Lanthanum Oxide-Fiber,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,7.70%,Sodium Tungstate-Manganese Oxide/Lanthanum Oxide powder,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,20.40%,Na2WO4-MnxOy/SiO2-Fiber,reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) selectivity,24–80%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800–825 °C
10.1016/j.arabjc.2021.103577,C2(+) selectivity,53.00%,Na2WO4-MnxOy/SiO2 powder,reaction operating temperature,750 °C
10.1016/j.arabjc.2021.103577,C2(+) selectivity,36.30%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (powder),reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,C2(+) selectivity,38.90%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (fiber),reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,C2(+) selectivity,53.30%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Powder,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) selectivity,55.70%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) selectivity,55.0–55.2%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) selectivity,60.10%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,9.70%,"Silicon Phosphorus is not correct, the P is for ""powder"" and the Si is for Silicon (dioxide)",reaction operating temperature,750 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,33.80%,Na2WO4-MnxOy/SiO2,reaction operating temperature,750 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,26.70%,La-F,reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,24.10%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (fiber),reaction operating temperature,650 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,23.40%,Sodium Tungstate-Manganese Oxide on Lanthanum Oxide (powder),reaction operating temperature,700 °C
10.1016/j.arabjc.2021.103577,CH4 conversion,34.50%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Powder,reaction operating temperature,
10.1016/j.arabjc.2021.103577,CH4 conversion,31.40%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.arabjc.2021.103577,CH4 conversion,32.2–35.6%,Sodium Tungstate-Manganese Oxide/Silicon Dioxide-Fiber,reaction operating temperature,
10.1016/j.arabjc.2021.103577,CH4 conversion,34.00%,Na2WO4-MnxOy/SiO2-Fiber,reaction operating temperature,700 °C
10.1016/j.arabjc.2023.104598,C2(+) yield,22.79%,AS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,C2(+) yield,25.42%,CS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,C2(+) yield,25.42%,NaKCO3@(Mn-Na2WO4/SiO2) core-shell catalyst,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,C2(+) selectivity,60.80%,10 wt% MnTiO3-Na2WO4/SiO2 sol-gel,reaction operating temperature,
10.1016/j.arabjc.2023.104598,C2(+) selectivity,74.71%,AS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,C2(+) selectivity,69.59%,CS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,CH4 conversion,35.60%,10 wt% Manganese Titanium Oxide-Sodium Tungstate/Silicon Dioxide sol-gel,reaction operating temperature,
10.1016/j.arabjc.2023.104598,CH4 conversion,30.50%,AS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,CH4 conversion,36.52%,CS-2,reaction operating temperature,850 °C
10.1016/j.arabjc.2023.104598,CH4 conversion,36.52%,NaKCO3@(Mn-Na2WO4/SiO2) core-shell catalyst,reaction operating temperature,850 °C
10.1016/j.catcom.2005.08.013,C2(+) selectivity,45.90%,5% Barium Carbonate/Lanthanum Oxide,reaction operating temperature,320 °C
10.1016/j.catcom.2005.08.013,C2(+) selectivity,48.6,15% Barium Carbonate/Lanthanum Oxide,reaction operating temperature,
10.1016/j.catcom.2005.08.013,C2(+) selectivity,40,Lanthanum oxide,reaction operating temperature,
10.1016/j.catcom.2005.08.013,C2(+) selectivity,45.90%,BaCO3/La2O3,reaction operating temperature,320 °C
10.1016/j.catcom.2005.08.013,CH4 conversion,31.80%,5% Barium Carbonate/Lanthanum Oxide,reaction operating temperature,320 °C
10.1016/j.catcom.2005.08.013,CH4 conversion,31.80%,BaCO3/La2O3,reaction operating temperature,320 °C
10.1016/j.catcom.2007.09.026,C2(+) yield,23%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) yield,16%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,24%,Cr metal oxide containing catalyst,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,63%,Sodium Tungstate–Zinc Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,12%,Sodium Tungstate–Vanadium Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,63%,Zinc oxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,70%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,80%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10 mol%,Sodium Tungstate–Vanadium Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10 mol%,Sodium Tungstate-Chromium Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,9 mol%,Sodium Tungstate–Zinc Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10 mol%,Sodium Tungstate–Vanadium Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,10 mol%,Sodium Tungstate-Chromium Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,9 mol%,Zinc oxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,9 mol%,Na2WO4–ZnOx/SiO2,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,16 mol%,Cobalt oxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,20%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,32%,Sodium Tungstate–Manganese Oxide/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2007.11.022,C2(+) selectivity,51%,5 weight percent Sodium Tungstate - 2 weight percent Manganese / Silicon Dioxide,reaction operating temperature,850 °C
10.1016/j.catcom.2007.11.022,C2(+) selectivity,>80%,Na2WO4–Mn/SiO2,reaction operating temperature,
10.1016/j.catcom.2007.11.022,CH4 conversion,>24%,5 weight percent Sodium Tungstate - 2 weight percent Manganese / Silicon Dioxide,reaction operating temperature,850 °C
10.1016/j.catcom.2007.11.022,CH4 conversion,33%,Na2WO4–Mn/SiO2,reaction operating temperature,
10.1016/j.catcom.2007.11.022,CH4 conversion,26.30%,Na2WO4–Mn/SiC monolithic foam catalyst,reaction operating temperature,
10.1016/j.catcom.2007.11.022,CH4 conversion,24.20%,Na2WO4–Mn/SiC,reaction operating temperature,900 °C
10.1016/j.catcom.2008.12.001,C2(+) selectivity,>39.5%,5.0% Strontium Carbonate/Samarium Oxide,reaction operating temperature,
10.1016/j.catcom.2008.12.001,C2(+) selectivity,24.50%,Samarium oxide,reaction operating temperature,200 oC
10.1016/j.catcom.2008.12.001,C2(+) selectivity,>39.5%,5.0% Strontium Carbonate/Samarium(III) Oxide,reaction operating temperature,
10.1016/j.catcom.2008.12.001,CH4 conversion,>31.4%,5.0% Strontium Carbonate/Samarium Oxide,reaction operating temperature,
10.1016/j.catcom.2008.12.001,CH4 conversion,>31.4%,5.0% Strontium Carbonate/Samarium Oxide,reaction operating temperature,
10.1016/j.catcom.2014.02.026,CH4 conversion,13.5‒20.1%,Manganese-Titanium dioxide,reaction operating temperature,
10.1016/j.catcom.2014.02.026,CH4 conversion,26.0‒30.4%,Rhodium-Titanium dioxide,reaction operating temperature,
10.1016/j.catcom.2016.06.025,C2(+) selectivity,60.50%,Powder COK-12 supported catalyst,reaction operating temperature,775 °C
10.1016/j.catcom.2016.06.025,CH4 conversion,24%,Powder COK-12 supported catalyst,reaction operating temperature,775 °C
10.1016/j.catcom.2016.06.025,CH4 conversion,15.50%,Sodium Tungstate-Manganese Oxide/COK-12,reaction operating temperature,750 °C
10.1016/j.catcom.2017.03.010,C2(+) selectivity,41.60%,Mn-Ce-Na2WO4/SiO2,reaction operating temperature,
10.1016/j.catcom.2017.03.010,C2(+) selectivity,41.60%,Manganese-Cerium-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.catcom.2017.03.010,CH4 conversion,60.70%,Manganese-Cerium-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.catcom.2017.03.010,CH4 conversion,29.50%,Manganese-Cerium-Sodium Tungstate/Silicon Dioxide gel,reaction operating temperature,800 °C
10.1016/j.catcom.2017.03.010,CH4 conversion,60.70%,Manganese-Cerium-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.catcom.2018.08.001,C2(+) yield,10–12%,SP,reaction operating temperature,different temperatures
