Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.fuel.2022.125193,C2(+) yield,18.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/S0926-860X(97)00009-4,C2(+) yield,18.0,"{'Y', 'O', 'Bi'}",reaction operating temperature,825.0
10.1039/C9CC00174C,C2(+) yield,18.0,"{'O', 'Ce', 'P'}",reaction operating temperature,
10.1039/D1SC04390K,C2(+) yield,17.96,"{'Zr', 'Ba', 'O', 'Mo', 'Cs'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,17.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1039/D3CY00596H,C2(+) yield,17.8,"{'Rb', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,C2(+) yield,17.8,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1039/D1CY02206G,C2(+) yield,17.7,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(98)00094-5,C2(+) yield,17.7,"{'Gd', 'Cl', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.cattod.2019.11.014,C2(+) yield,17.6,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1016/j.apcatb.2021.120553,C2(+) yield,17.6,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1016/j.cattod.2019.11.014,C2(+) yield,17.6,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1016/S0920-5861(99)00004-8,C2(+) yield,17.6,"{'F', 'Ba', 'O', 'Ce'}",reaction operating temperature,800.0
10.1039/D3CY00596H,C2(+) yield,17.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,17.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D1SC04390K,C2(+) yield,17.6,"{'Ba', 'O'}",reaction operating temperature,
10.1016/j.apcata.2007.02.009,C2(+) yield,17.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(90)90146-B,C2(+) yield,17.5,"{'Gd', 'P', 'O', 'Na'}",reaction operating temperature,828.0
10.1016/j.cej.2009.01.008,C2(+) yield,17.5,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1016/j.enconman.2019.111789,C2(+) yield,17.5,{'W'},reaction operating temperature,
10.1006/jcat.1993.1025,C2(+) yield,17.5,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,17.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2017.08.020,C2(+) yield,17.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,725.0
10.1039/D1SC04390K,C2(+) yield,17.45,"{'Ba', 'O', 'W', 'Cs', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2018.01.004,C2(+) yield,17.4,"{'La', 'O', 'Ce'}",reaction operating temperature,800.0
10.1039/C4CY00822G,C2(+) yield,17.4,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2022.126479,C2(+) yield,17.4,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1039/D1SC04390K,C2(+) yield,17.39,"{'Ba', 'O', 'W', 'Mo', 'Cs'}",reaction operating temperature,
10.1039/D1SC04390K,C2(+) yield,17.32,"{'Zr', 'Ba', 'O', 'W', 'Cs'}",reaction operating temperature,
10.1016/S0926-860X(98)00094-5,C2(+) yield,17.3,"{'Gd', 'F', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.apcata.2017.10.023,C2(+) yield,17.3,"{'La', 'Sr', 'Mn'}",reaction operating temperature,800.0
10.1016/j.arabjc.2021.103577,C2(+) yield,17.3,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,650.0
10.1016/j.apcata.2017.10.023,C2(+) yield,17.3,"{'La', 'Sr', 'Mn'}",reaction operating temperature,800.0
10.1016/S0376-7388(98)00182-3,C2(+) yield,17.3,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,900.0
10.1016/S0926-860X(98)00094-5,C2(+) yield,17.2,"{'Gd', 'Br', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.fuel.2013.01.026,C2(+) yield,17.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1039/D1SC04390K,C2(+) yield,17.14,"{'Tb', 'Ba', 'O', 'W', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) yield,17.0,"{'Rb', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.memsci.2022.120915,C2(+) yield,17.0,"{'Co', 'Zr', 'Ba', 'O', 'Fe'}",reaction operating temperature,800.0
10.1039/D0CY01751E,C2(+) yield,17.0,"{'Ca', 'La', 'O'}",reaction operating temperature,500.0
10.1016/S0926-860X(98)00051-9,C2(+) yield,17.0,"{'Gd', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/S0166-9834(00)82169-7,C2(+) yield,17.0,"{'Mg', 'O', 'Mn'}",reaction operating temperature,750.0
10.1016/S0926-860X(98)00051-9,C2(+) yield,17.0,"{'Gd', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.apcata.2014.07.013,C2(+) yield,17.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.fuel.2024.131910,C2(+) yield,17.0,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0166-9834(00)82169-7,C2(+) yield,17.0,"{'Mg', 'Li', 'O', 'C'}",reaction operating temperature,
10.1016/S0926-860X(98)00051-9,C2(+) yield,17.0,"{'Gd', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.fuel.2024.131910,C2(+) yield,17.0,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.mtchem.2022.101124,C2(+) yield,17.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.proci.2016.06.014,C2(+) yield,17.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.fuel.2024.131910,C2(+) yield,17.0,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.ces.2018.09.022,C2(+) yield,17.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.07.013,C2(+) yield,17.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1039/D0CY01751E,C2(+) yield,17.0,"{'La', 'Sr', 'O'}",reaction operating temperature,500.0
10.1016/j.apcata.2014.07.013,C2(+) yield,17.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1039/C9CY00719A,C2(+) yield,17.0,"{'Mg', 'Sr', 'Cs', 'O'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,C2(+) yield,17.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,680.0
10.1016/j.mcat.2017.10.005,C2(+) yield,17.0,"{'Ca', 'O', 'Sm'}",reaction operating temperature,
10.1016/j.cattod.2022.05.035,C2(+) yield,17.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) yield,17.0,"{'Ca', 'La', 'O'}",reaction operating temperature,
10.1039/C9CY00719A,C2(+) yield,17.0,"{'Sr', 'La', 'Li', 'O'}",reaction operating temperature,
10.1039/D0CP02144J,C2(+) yield,17.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0167-2991(08)64438-9,C2(+) yield,16.9,"{'Sr', 'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) yield,16.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/0926-3373(95)00050-X,C2(+) yield,16.6,"{'C', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2018.01.004,C2(+) yield,16.6,"{'La', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.apcata.2018.01.004,C2(+) yield,16.6,"{'La', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.apcata.2018.01.004,C2(+) yield,16.6,"{'La', 'O', 'Ce'}",reaction operating temperature,750.0
10.1039/D3CY00596H,C2(+) yield,16.6,"{'Li', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.jcat.2019.04.008,C2(+) yield,16.6,"{'Nd', 'Sr', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.120932,C2(+) yield,16.5,"{'La', 'O', 'Mn', 'Na'}",reaction operating temperature,850.0
10.1016/S0926-860X(98)00051-9,C2(+) yield,16.5,"{'Gd', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.apcata.2013.05.020,C2(+) yield,16.5,"{'Mg', 'O', 'Ti'}",reaction operating temperature,775.0
10.1016/j.jtice.2011.02.005,C2(+) yield,16.4,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2013.05.020,C2(+) yield,16.4,"{'Mg', 'O', 'Ti'}",reaction operating temperature,850.0
10.1016/0926-860X(94)80281-5,C2(+) yield,16.3,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/0926-860X(94)80281-5,C2(+) yield,16.3,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.fuel.2021.120947,C2(+) yield,16.3,"{'Li', 'Mn', 'O', 'W', 'Ti'}",reaction operating temperature,750.0
10.1016/s0167-2991(98)80462-x,C2(+) yield,16.3,"{'Pb', 'Al'}",reaction operating temperature,750.0
10.1016/0926-860X(94)80281-5,C2(+) yield,16.3,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.mcat.2021.111982,C2(+) yield,16.3,"{'Mo', 'Ni', 'C'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.2,"{'Sr', 'La', 'Li', 'O'}",reaction operating temperature,
10.1016/S0926-860X(98)00009-X,C2(+) yield,16.2,"{'Mg', 'La', 'O'}",reaction operating temperature,875.0
10.1016/S0926-860X(98)00009-X,C2(+) yield,16.2,"{'Mg', 'La', 'O'}",reaction operating temperature,
10.1016/j.jiec.2019.04.016,C2(+) yield,16.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(98)00009-X,C2(+) yield,16.2,"{'Mg', 'La', 'O'}",reaction operating temperature,875.0
10.1016/S0926-860X(98)00009-X,C2(+) yield,16.2,"{'Mg', 'La', 'O'}",reaction operating temperature,971.0
10.1016/S0926-860X(98)00009-X,C2(+) yield,16.2,"{'Mg', 'La', 'O'}",reaction operating temperature,971.0
10.1016/j.apcata.2017.08.020,C2(+) yield,16.2,"{'Si', 'O', 'Mn'}",reaction operating temperature,725.0
10.1039/JM9940400421,C2(+) yield,16.2,"{'Ta', 'Li', 'Sb', 'Ba', 'O'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,16.1,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,675.0
10.1016/j.cattod.2020.12.024,C2(+) yield,16.1,"{'Cl', 'O', 'Mn', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2008.02.010,C2(+) yield,16.1,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/S0926-860X(01)00864-X,C2(+) yield,16.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(01)00864-X,C2(+) yield,16.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(01)00864-X,C2(+) yield,16.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'K', 'La', 'Sr', 'Ba', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Nd', 'La', 'Mg', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.fuel.2008.02.010,C2(+) yield,16.0,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'La', 'Sr', 'Ba', 'O', 'Eu'}",reaction operating temperature,
10.1016/j.fuel.2008.02.010,C2(+) yield,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Ca', 'La', 'Ba', 'O', 'Cs'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Ca', 'La', 'Ba', 'O', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'La', 'Mg', 'Ba', 'O', 'Eu'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,C2(+) yield,16.0,"{'Mg', 'Ba', 'Cs', 'O'}",reaction operating temperature,755.0
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Nd', 'La', 'Sr', 'Ba', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'K', 'La', 'Mg', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) yield,16.0,"{'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Nd', 'La', 'Ba', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Ca', 'La', 'Ba', 'O', 'Sm'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,C2(+) yield,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,16.0,"{'Ca', 'La', 'Ba', 'O'}",reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) yield,16.0,{'O'},reaction operating temperature,
10.1016/j.jcat.2011.05.005,C2(+) yield,16.0,"{'La', 'Sr', 'O'}",reaction operating temperature,730.0
10.1016/j.jece.2024.112757,C2(+) yield,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2017.08.020,C2(+) yield,16.0,"{'Si', 'O', 'Mn'}",reaction operating temperature,725.0
10.1016/j.proci.2016.06.014,C2(+) yield,16.0,"{'La', 'Sr', 'O'}",reaction operating temperature,500.0
10.1016/S0376-7388(99)00354-3,C2(+) yield,16.0,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) yield,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2018.02.023,C2(+) yield,16.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/S0167-2991(08)63859-8,C2(+) yield,16.0,"{'La', 'O', 'Ca'}",reaction operating temperature,
10.1016/S0166-9834(00)82367-2,C2(+) yield,16.0,"{'Tl', 'Si', 'O'}",reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,16.0,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) yield,15.94,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1039/D3CY00596H,C2(+) yield,15.9,"{'Ca', 'Hf', 'Ba', 'O', 'Eu'}",reaction operating temperature,
10.1016/j.jcat.2019.04.008,C2(+) yield,15.9,"{'Sr', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/0926-860X(95)00116-6,C2(+) yield,15.86,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/S0167-2991(09)60683-2,C2(+) yield,15.7,"{'Mg', 'O', 'Mn', 'Na'}",reaction operating temperature,925.0
10.1039/D3CY00012E,C2(+) yield,15.7,"{'La', 'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/0920-5861(88)87003-2,C2(+) yield,15.7,"{'Mg', 'O', 'Mn', 'Na'}",reaction operating temperature,925.0
10.1016/j.cattod.2019.11.014,C2(+) yield,15.7,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1039/D3CY00596H,C2(+) yield,15.6,"{'La', 'Li', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.joei.2022.10.002,C2(+) yield,15.5,"{'Ca', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.joei.2022.10.002,C2(+) yield,15.5,"{'Ca', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.joei.2022.10.002,C2(+) yield,15.5,"{'Ca', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.joei.2022.10.002,C2(+) yield,15.5,"{'Ca', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.joei.2022.10.002,C2(+) yield,15.5,"{'Ca', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.04.007,C2(+) yield,15.3,"{'Sn', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.cclet.2019.03.031,C2(+) yield,15.3,"{'La', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.apcata.2018.01.004,C2(+) yield,15.3,"{'La', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.apcata.2018.01.004,C2(+) yield,15.3,"{'La', 'O', 'Ce'}",reaction operating temperature,650.0
10.1039/D3CY00596H,C2(+) yield,15.3,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,15.3,"{'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,15.15,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,812.5
10.1016/j.cclet.2019.03.031,C2(+) yield,15.1,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/j.cclet.2019.03.031,C2(+) yield,15.1,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/j.apcata.2016.09.011,C2(+) yield,15.1,"{'Mg', 'Li', 'O', 'Sm'}",reaction operating temperature,650.0
10.1039/D1CY02206G,C2(+) yield,15.1,"{'Ca', 'Y', 'Eu'}",reaction operating temperature,450.0
10.1016/j.mcat.2022.112399,C2(+) yield,15.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.molcata.2008.10.036,C2(+) yield,15.0,"{'Nd', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.cattod.2008.07.036,C2(+) yield,15.0,"{'Si', 'Co'}",reaction operating temperature,550.0
10.1016/j.molcata.2014.03.005,C2(+) yield,15.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,800.0
10.1016/j.catcom.2019.05.009,C2(+) yield,15.0,"{'La', 'Li', 'Al', 'O'}",reaction operating temperature,775.0
10.1016/j.molcata.2008.10.036,C2(+) yield,15.0,"{'Nd', 'O', 'Zr'}",reaction operating temperature,
10.1016/S0926-860X(02)00319-8,C2(+) yield,15.0,"{'Te', 'Ni', 'O', 'Sb'}",reaction operating temperature,650.0
10.1016/j.cattod.2008.07.036,C2(+) yield,15.0,"{'N', 'La', 'Li', 'Mg', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.12.018,C2(+) yield,15.0,{'Sr'},reaction operating temperature,800.0
10.1016/j.molcata.2014.03.005,C2(+) yield,15.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,800.0
10.1016/j.molcata.2008.10.036,C2(+) yield,15.0,"{'Nd', 'O'}",reaction operating temperature,
10.1016/j.mcat.2021.111548,C2(+) yield,15.0,"{'La', 'Sr', 'Al', 'O'}",reaction operating temperature,
10.1039/C6RA01805J,C2(+) yield,15.0,"{'La', 'O'}",reaction operating temperature,550.0
10.1039/C6RA01805J,C2(+) yield,15.0,"{'La', 'O'}",reaction operating temperature,550.0
10.1016/j.cattod.2019.11.014,C2(+) yield,15.0,"{'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1016/j.cattod.2005.03.079,C2(+) yield,15.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,
10.1039/D0CY01751E,C2(+) yield,15.0,"{'La', 'O', 'Zn'}",reaction operating temperature,
10.1016/S0167-2991(08)64267-6,C2(+) yield,15.0,"{'La', 'Li', 'Ni', 'O'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,15.0,"{'Ca', 'La', 'Y'}",reaction operating temperature,450.0
10.1016/j.molcata.2014.03.005,C2(+) yield,15.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,14.9,"{'Mg', 'Tb', 'Li', 'O'}",reaction operating temperature,650.0
10.1016/j.apcata.2016.09.011,C2(+) yield,14.9,"{'Mg', 'Tb', 'Li', 'O'}",reaction operating temperature,650.0
10.1039/D1CY02206G,C2(+) yield,14.9,"{'Sr', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,14.9,"{'Sr', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1016/j.cattod.2008.07.036,C2(+) yield,14.8,"{'Si', 'Ti'}",reaction operating temperature,550.0
10.1016/j.fuel.2023.129398,C2(+) yield,14.7,"{'Mg', 'La', 'O'}",reaction operating temperature,750.0
10.1016/j.fuel.2023.129398,C2(+) yield,14.7,"{'Mg', 'La', 'O'}",reaction operating temperature,750.0
10.1016/j.fuel.2023.129398,C2(+) yield,14.7,"{'Mg', 'La', 'O'}",reaction operating temperature,750.0
10.1016/j.ceja.2021.100119,C2(+) yield,14.5,"{'La', 'Sr', 'O', 'Ce', 'P'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.126479,C2(+) yield,14.5,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,600.0
10.1016/j.apcata.2016.09.011,C2(+) yield,14.5,"{'Mg', 'Tb', 'Li', 'O'}",reaction operating temperature,650.0
10.1016/j.fuel.2022.126479,C2(+) yield,14.5,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,600.0
10.1016/S0167-2991(09)60683-2,C2(+) yield,14.5,"{'Mn', 'O', 'P', 'Si', 'Na'}",reaction operating temperature,900.0
10.1016/j.apcata.2014.07.024,C2(+) yield,14.5,"{'Mg', 'O'}",reaction operating temperature,750.0
10.1016/j.fuel.2022.126479,C2(+) yield,14.5,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,600.0
10.1016/j.mcat.2019.03.021,C2(+) yield,14.44,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1039/D3CY00596H,C2(+) yield,14.4,"{'Mg', 'Ca', 'Sr'}",reaction operating temperature,500.0
10.1016/j.cattod.2019.11.014,C2(+) yield,14.3,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,675.0
10.1016/j.mcat.2019.03.021,C2(+) yield,14.25,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) yield,14.2,"{'Mg', 'La', 'O'}",reaction operating temperature,790.0
10.1016/0926-860X(95)00116-6,C2(+) yield,14.2,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.mcat.2020.110925,C2(+) yield,14.2,"{'Ca', 'O', 'Zr'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) yield,14.11,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/S0926-860X(98)00051-9,C2(+) yield,14.1,"{'Gd', 'Ba', 'O'}",reaction operating temperature,700.0
10.1039/D1CY00187F,C2(+) yield,14.1,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,800.0
10.1016/0926-860X(92)85058-J,C2(+) yield,14.1,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,750.0
10.1016/0926-860X(92)85058-J,C2(+) yield,14.1,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,750.0
10.1016/j.apcata.2016.09.011,C2(+) yield,14.1,"{'Mg', 'Pr', 'Li', 'O'}",reaction operating temperature,750.0
10.1039/D3CP03508E,C2(+) yield,14.1,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/j.mcat.2021.111677,C2(+) yield,14.1,"{'Mg', 'Ca'}",reaction operating temperature,
10.1039/D0CY01751E,C2(+) yield,14.0,"{'Nd', 'O'}",reaction operating temperature,500.0
10.1016/j.fuel.2008.02.010,C2(+) yield,14.0,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,
10.1016/j.fuel.2008.02.010,C2(+) yield,14.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,
10.1039/D0CY01751E,C2(+) yield,14.0,"{'La', 'O', 'In'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) yield,14.0,"{'W', 'Si', 'O', 'Mn'}",reaction operating temperature,
10.1016/S0376-7388(00)00591-3,C2(+) yield,14.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1016/S0376-7388(98)00182-3,C2(+) yield,14.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1016/j.cattod.2005.03.079,C2(+) yield,14.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,837.5
10.1016/j.cattod.2005.03.079,C2(+) yield,14.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,837.5
10.1016/j.apcatb.2018.02.040,C2(+) yield,14.0,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.apcatb.2018.02.040,C2(+) yield,14.0,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.cattod.2005.03.079,C2(+) yield,14.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,C2(+) yield,14.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.cattod.2008.07.036,C2(+) yield,14.0,"{'La', 'Li', 'N', 'O'}",reaction operating temperature,800.0
10.1016/j.cej.2017.08.093,C2(+) yield,14.0,"{'La', 'Sr', 'Cs', 'O'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,C2(+) yield,14.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,370.0
10.1016/j.apcata.2011.06.022,C2(+) yield,14.0,"{'W', 'Si', 'O', 'Mn'}",reaction operating temperature,914.0
10.1016/S0926-860X(98)00009-X,C2(+) yield,14.0,"{'Mg', 'La', 'O'}",reaction operating temperature,800.0
10.1016/S0926-860X(02)00641-5,C2(+) yield,14.0,"{'Eu', 'O'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,C2(+) yield,14.0,"{'O', 'Sm'}",reaction operating temperature,
10.1016/j.ces.2006.06.017,C2(+) yield,14.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/S0926-860X(00)00877-2,C2(+) yield,14.0,"{'La', 'Sr', 'Co', 'O'}",reaction operating temperature,950.0
