Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.ces.2024.120119,CH4 conversion,28.0,"{'K', 'S', 'Ti', 'O'}",reaction operating temperature,
10.1016/j.cej.2009.01.008,CH4 conversion,28.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1016/j.mtchem.2022.101124,CH4 conversion,28.0,"{'Mg', 'La', 'O', 'Ti'}",reaction operating temperature,800.0
10.1039/D1CY00187F,CH4 conversion,28.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.molcata.2014.03.005,CH4 conversion,28.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,800.0
10.1016/j.molcata.2014.03.005,CH4 conversion,28.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,800.0
10.1039/D1CY00187F,CH4 conversion,28.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.mtchem.2022.101124,CH4 conversion,28.0,"{'Mg', 'La', 'O', 'Ti'}",reaction operating temperature,800.0
10.1039/D1CY01073E,CH4 conversion,28.0,"{'La', 'O'}",reaction operating temperature,800.0
10.1016/0926-860X(95)00116-6,CH4 conversion,27.92,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/0926-860X(95)00116-6,CH4 conversion,27.92,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.fuel.2022.125193,CH4 conversion,27.6,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.jcat.2021.06.027,CH4 conversion,27.5,"{'Zr', 'Mn', 'O', 'S', 'P', 'W', 'Si', 'Na'}",reaction operating temperature,796.0
10.1016/j.jechem.2021.10.018,CH4 conversion,27.5,"{'La', 'O', 'Ce'}",reaction operating temperature,350.0
10.1016/j.jcat.2021.06.027,CH4 conversion,27.5,"{'Zr', 'Mn', 'O', 'S', 'P', 'W', 'Si', 'Na'}",reaction operating temperature,796.0
10.1016/0926-860X(95)00116-6,CH4 conversion,27.44,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.jiec.2017.10.027,CH4 conversion,27.4,"{'La', 'O'}",reaction operating temperature,500.0
10.1016/j.mcat.2022.112399,CH4 conversion,27.4,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,27.3,"{'La', 'Li', 'O', 'Zn'}",reaction operating temperature,
10.1039/D3RE00055A,CH4 conversion,27.2,"{'K', 'Al', 'Co', 'Ni', 'O'}",reaction operating temperature,490.0
10.1039/D3RE00055A,CH4 conversion,27.2,"{'K', 'Al', 'Co', 'Ni', 'O'}",reaction operating temperature,490.0
10.1039/D3RE00055A,CH4 conversion,27.2,"{'K', 'Al', 'Co', 'Ni', 'O', 'C'}",reaction operating temperature,
10.1016/j.fuel.2021.121560,CH4 conversion,27.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.jiec.2010.09.007,CH4 conversion,27.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,700.0
10.1016/j.jgsce.2023.205057,CH4 conversion,27.0,"{'Fe', 'O', 'Ce'}",reaction operating temperature,500.0
10.1016/0926-860X(92)80147-5,CH4 conversion,27.0,"{'La', 'O'}",reaction operating temperature,800.0
10.1016/j.jgsce.2023.205057,CH4 conversion,27.0,"{'Fe', 'O', 'Ce'}",reaction operating temperature,500.0
10.1016/j.apcata.2014.07.013,CH4 conversion,27.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.fuproc.2020.106667,CH4 conversion,27.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.06.034,CH4 conversion,27.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,780.0
10.1016/j.apcata.2014.07.013,CH4 conversion,27.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.jece.2024.112757,CH4 conversion,27.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1006/jcat.1996.0141,CH4 conversion,27.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1016/j.jcat.2011.05.005,CH4 conversion,27.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,
10.1006/jcat.1996.0089,CH4 conversion,27.0,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,750.0
10.1039/C8TA09913H,CH4 conversion,27.0,{'Br'},reaction operating temperature,
10.1016/0926-860X(95)00116-6,CH4 conversion,26.9,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/0926-860X(95)00116-6,CH4 conversion,26.82,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1039/D3CY01055D,CH4 conversion,26.8,"{'Nb', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/0926-860X(92)80147-5,CH4 conversion,26.8,"{'Mg', 'Li', 'O'}",reaction operating temperature,800.0
10.1016/j.arabjc.2021.103577,CH4 conversion,26.7,"{'La', 'F'}",reaction operating temperature,650.0
10.1016/j.jechem.2015.06.007,CH4 conversion,26.7,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2018.01.004,CH4 conversion,26.6,"{'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,CH4 conversion,26.52,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.ica.2015.05.029,CH4 conversion,26.5,"{'N', 'La', 'H', 'S', 'O', 'C'}",reaction operating temperature,750.0
10.1016/j.mcat.2024.114340,CH4 conversion,26.5,"{'Nd', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,26.5,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apsusc.2021.149554,CH4 conversion,26.4,{'Mn'},reaction operating temperature,820.0
10.1039/D3CY00012E,CH4 conversion,26.4,"{'La', 'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/0926-860X(95)00116-6,CH4 conversion,26.37,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.catcom.2007.11.022,CH4 conversion,26.3,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,CH4 conversion,26.3,"{'Si', 'O'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,CH4 conversion,26.2,"{'La', 'Sr', 'Cs', 'O'}",reaction operating temperature,635.0
10.1016/j.jiec.2017.10.027,CH4 conversion,26.2,"{'La', 'O'}",reaction operating temperature,450.0
10.1016/j.mcat.2021.111548,CH4 conversion,26.1,"{'La', 'Sr', 'Al', 'O'}",reaction operating temperature,
10.1016/j.mcat.2024.114340,CH4 conversion,26.1,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1039/D3CY00012E,CH4 conversion,26.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,760.0
10.1016/j.mcat.2024.114340,CH4 conversion,26.1,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1039/D3CY00012E,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2021.121560,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2022.125193,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2021.121560,CH4 conversion,26.0,"{'Mn', 'C', 'W', 'Si', 'Ti'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuproc.2016.05.034,CH4 conversion,26.0,"{'Mn', 'Cl', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1016/j.jgsce.2023.205057,CH4 conversion,26.0,"{'Fe', 'O', 'Ce'}",reaction operating temperature,450.0
10.1039/C6CY01879C,CH4 conversion,26.0,"{'Mo', 'Si', 'O', 'Al'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.125193,CH4 conversion,26.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,840.0
10.1016/j.fuel.2021.121560,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2021.121560,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,685.0
10.1016/j.crcon.2024.100261,CH4 conversion,26.0,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,490.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,840.0
10.1016/j.crcon.2024.100261,CH4 conversion,26.0,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,490.0
10.1039/D3CP03508E,CH4 conversion,26.0,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/j.apcata.2023.119402,CH4 conversion,26.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,650.0
10.1016/j.crcon.2024.100261,CH4 conversion,26.0,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,490.0
10.1016/j.apcata.2023.119402,CH4 conversion,26.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/S0016-2361(02)00074-1,CH4 conversion,26.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.fuel.2021.121560,CH4 conversion,26.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,26.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/s0167-2991(98)80462-x,CH4 conversion,25.8,"{'Pb', 'Al'}",reaction operating temperature,750.0
10.1016/0926-860X(95)00116-6,CH4 conversion,25.79,"{'La', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.fuel.2023.129613,CH4 conversion,25.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(98)00051-9,CH4 conversion,25.6,"{'Gd', 'O'}",reaction operating temperature,700.0
10.1039/C4CY00822G,CH4 conversion,25.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.5,"{'H', 'Mn', 'O', 'C', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.mcat.2022.112399,CH4 conversion,25.5,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1039/D3RE00055A,CH4 conversion,25.4,"{'K', 'Al', 'Co', 'Ni', 'O'}",reaction operating temperature,490.0
10.1016/j.mcat.2019.03.021,CH4 conversion,25.36,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1039/D0CY01783C,CH4 conversion,25.3,"{'Mg', 'La', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.3,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.3,"{'H', 'Mn', 'O', 'C', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2023.129398,CH4 conversion,25.3,"{'La', 'Al', 'O', 'Zn'}",reaction operating temperature,800.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.3,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.3,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.3,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1039/D1CY00187F,CH4 conversion,25.2,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,800.0
10.1016/j.fuproc.2022.107320,CH4 conversion,25.2,"{'Mn', 'O', 'Si', 'Ti', 'Na'}",reaction operating temperature,850.0
10.1016/0926-860X(95)00116-6,CH4 conversion,25.02,"{'La', 'F', 'O'}",reaction operating temperature,780.0
10.1016/j.ces.2023.118520,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,510.0
10.1016/j.ces.2023.118520,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.jechem.2021.01.008,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,760.0
10.1016/j.ces.2023.118520,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.ces.2023.118520,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,510.0
10.1016/0926-860X(92)80147-5,CH4 conversion,25.0,"{'La', 'Ba', 'O', 'Bi'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,780.0
10.1016/j.jechem.2021.01.008,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,CH4 conversion,25.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2022.05.035,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.cattod.2009.01.009,CH4 conversion,25.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,CH4 conversion,25.0,"{'La', 'Sr', 'Cs', 'O'}",reaction operating temperature,395.0
10.1016/j.cattod.2013.12.024,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.jcat.2021.06.027,CH4 conversion,25.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/0021-9517(87)90251-X,CH4 conversion,25.0,"{'La', 'Al', 'O'}",reaction operating temperature,710.0
10.1016/j.cattod.2017.03.058,CH4 conversion,25.0,"{'La', 'O', 'Ce'}",reaction operating temperature,450.0
10.1016/j.jgsce.2023.205057,CH4 conversion,25.0,"{'W', 'Ni', 'O', 'Ce'}",reaction operating temperature,400.0
10.1016/j.fuel.2021.121560,CH4 conversion,25.0,"{'Mn', 'C', 'W', 'Si', 'Ti'}",reaction operating temperature,800.0
10.1039/D1CY01073E,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,760.0
10.1039/C6CY01879C,CH4 conversion,25.0,"{'Si', 'O', 'Au'}",reaction operating temperature,90.0
10.1016/0021-9517(91)90099-P,CH4 conversion,25.0,"{'Mg', 'Li', 'O', 'C'}",reaction operating temperature,805.0
10.1016/j.fuel.2022.125193,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.apcata.2012.02.046,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1039/D0RE00301H,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0920-5861(92)80078-2,CH4 conversion,25.0,"{'O', 'Mn'}",reaction operating temperature,850.0
10.1039/D3CY00012E,CH4 conversion,25.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.jcat.2021.02.017,CH4 conversion,25.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.mcat.2023.112974,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.06.034,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,25.0,{'Mn'},reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,25.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.apcata.2017.07.012,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2012.02.046,CH4 conversion,25.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2024.119587,CH4 conversion,25.0,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1016/j.apcata.2017.07.012,CH4 conversion,24.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1039/D3RE00055A,CH4 conversion,24.7,"{'K', 'Al', 'Co', 'Ni', 'O'}",reaction operating temperature,
10.1016/S1003-9953(09)60001-3,CH4 conversion,24.7,"{'Ca', 'O', 'Na'}",reaction operating temperature,
10.1039/D1CY00187F,CH4 conversion,24.7,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,24.6,"{'Ca', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.jiec.2017.10.027,CH4 conversion,24.6,"{'Ca', 'O', 'Ce'}",reaction operating temperature,650.0
10.1039/D1CY00187F,CH4 conversion,24.6,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.cattod.2011.07.014,CH4 conversion,24.3,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.catcom.2007.11.022,CH4 conversion,24.2,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,900.0
10.1016/j.mcat.2017.03.012,CH4 conversion,24.2,"{'La', 'Al', 'O'}",reaction operating temperature,750.0
10.1016/j.arabjc.2021.103577,CH4 conversion,24.1,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,650.0
10.1016/j.jcat.2021.06.027,CH4 conversion,24.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuproc.2016.05.034,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.fuel.2021.121560,CH4 conversion,24.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.cattod.2019.11.014,CH4 conversion,24.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,625.0
10.1016/j.cattod.2019.11.014,CH4 conversion,24.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,625.0
10.1016/j.apcata.2017.07.012,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,24.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.apcata.2017.07.012,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.ces.2024.120119,CH4 conversion,24.0,"{'K', 'O', 'Ti'}",reaction operating temperature,
10.1016/S0166-9834(00)80070-6,CH4 conversion,24.0,"{'Li', 'Y', 'O'}",reaction operating temperature,700.0
10.1016/j.apsusc.2021.149554,CH4 conversion,24.0,"{'W', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2023.115176,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jiec.2017.10.027,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/C6TA08629B,CH4 conversion,24.0,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2016.06.032,CH4 conversion,24.0,"{'F', 'Fe', 'O', 'H'}",reaction operating temperature,850.0
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.catcom.2007.11.022,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apsusc.2021.149554,CH4 conversion,24.0,"{'W', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.apsusc.2021.149554,CH4 conversion,24.0,{'Mn'},reaction operating temperature,
10.1016/j.apsusc.2017.08.092,CH4 conversion,24.0,"{'La', 'Al', 'O', 'C'}",reaction operating temperature,750.0
10.1016/j.catcom.2016.06.025,CH4 conversion,24.0,"{'K', 'O', 'C'}",reaction operating temperature,775.0
10.1016/j.fuel.2022.125193,CH4 conversion,24.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.jcat.2023.115176,CH4 conversion,24.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.catcom.2019.05.009,CH4 conversion,24.0,"{'La', 'Li', 'Al', 'O'}",reaction operating temperature,775.0
10.1016/j.ces.2024.120119,CH4 conversion,24.0,"{'K', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,CH4 conversion,24.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/0926-860X(95)00116-6,CH4 conversion,23.84,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/0926-860X(95)00116-6,CH4 conversion,23.84,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.cej.2005.12.002,CH4 conversion,23.83,"{'Mg', 'Li', 'O'}",reaction operating temperature,839.51
10.1006/jcat.1993.1169,CH4 conversion,23.8,"{'Mg', 'Cl', 'O', 'Cs', 'Na'}",reaction operating temperature,750.0
10.1039/C9RA06927E,CH4 conversion,23.6,"{'O', 'Ti'}",reaction operating temperature,900.0
10.1016/j.fuel.2022.125193,CH4 conversion,23.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/0009-2509(96)00401-0,CH4 conversion,23.5,"{'La', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,23.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.apcata.2014.07.013,CH4 conversion,23.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,CH4 conversion,23.4,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/j.jcat.2021.06.027,CH4 conversion,23.2,"{'Mn', 'Ge', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,770.0
10.1016/j.cattod.2011.07.014,CH4 conversion,23.2,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1016/S1872-2067(18)63076-1,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.mcat.2021.111548,CH4 conversion,23.0,"{'La', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/S1872-2067(18)63076-1,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.ces.2024.120119,CH4 conversion,23.0,"{'O', 'Ti'}",reaction operating temperature,
10.1016/j.fuel.2021.120947,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/S0926-860X(97)00348-7,CH4 conversion,23.0,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.apcata.2017.10.023,CH4 conversion,23.0,"{'Al', 'Mg', 'Sr', 'Fe', 'O', 'Si'}",reaction operating temperature,800.0
10.1016/S1872-2067(18)63076-1,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/S1872-2067(18)63076-1,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.ces.2024.120119,CH4 conversion,23.0,"{'O', 'Ti'}",reaction operating temperature,750.0
10.1016/j.mcat.2022.112399,CH4 conversion,23.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S1872-2067(18)63076-1,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.fuel.2021.121560,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.122539,CH4 conversion,23.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,690.0
10.1016/j.fuel.2021.121560,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2010.03.058,CH4 conversion,23.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,
10.1039/C4DT00104D,CH4 conversion,23.0,"{'N', 'La', 'H', 'O', 'C'}",reaction operating temperature,700.0
10.1016/S0920-5861(00)00456-9,CH4 conversion,23.0,"{'Al', 'H', 'O', 'W', 'Si', 'Zn'}",reaction operating temperature,850.0
10.1016/j.apcatb.2021.120948,CH4 conversion,23.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
