Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.fuproc.2009.06.021,C2(+) selectivity,66.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.04.007,C2(+) selectivity,66.0,"{'Al', 'Mg', 'Sr', 'O', 'Ti'}",reaction operating temperature,875.0
10.1016/j.jtice.2011.02.005,C2(+) selectivity,65.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,65.7,"{'Ca', 'Th', 'La', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.jtice.2011.02.005,C2(+) selectivity,65.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S1003-9953(09)60022-0,C2(+) selectivity,65.5,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,840.0
10.1016/j.apcatb.2021.120553,C2(+) selectivity,65.45,"{'Mn', 'Ba', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.jre.2019.03.023,C2(+) selectivity,65.2,"{'La', 'Li', 'O', 'Zn'}",reaction operating temperature,
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,65.0,"{'Ca', 'Cl', 'O', 'P', 'Zn'}",reaction operating temperature,700.0
10.1016/0926-860X(94)80281-5,C2(+) selectivity,65.0,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,927.0
10.1016/j.apcata.2016.12.018,C2(+) selectivity,65.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,65.0,"{'Ca', 'Ni', 'Cl', 'O', 'P'}",reaction operating temperature,700.0
10.1016/j.cattod.2022.12.008,C2(+) selectivity,65.0,"{'Ca', 'La', 'Mn', 'Ti', 'K', 'Sc', 'V', 'Co', 'Y', 'Mg', 'Sr', 'Cu', 'Na', 'Rb', 'Cr', 'Zn', 'Cs', 'Ni', 'Ac', 'Fe', 'Ba', 'O'}",reaction operating temperature,775.0
10.1016/j.apcata.2011.06.022,C2(+) selectivity,65.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) selectivity,65.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,900.0
10.1016/j.cattod.2009.01.009,C2(+) selectivity,65.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,950.0
10.1016/j.cattod.2011.07.014,C2(+) selectivity,65.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1039/C4CY00822G,C2(+) selectivity,65.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.psep.2021.02.030,C2(+) selectivity,64.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0009-2509(00)00121-4,C2(+) selectivity,64.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,C2(+) selectivity,64.5,"{'Si', 'O'}",reaction operating temperature,750.0
10.1016/j.cej.2011.02.013,C2(+) selectivity,64.3,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apsusc.2021.149554,C2(+) selectivity,64.15,{'Mn'},reaction operating temperature,
10.1016/j.molcata.2014.03.005,C2(+) selectivity,64.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,750.0
10.1016/j.fuel.2021.122539,C2(+) selectivity,64.0,"{'Sn', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,760.0
10.1016/j.molcata.2014.03.005,C2(+) selectivity,64.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,750.0
10.1016/S0166-9834(00)82367-2,C2(+) selectivity,64.0,"{'Li', 'Si', 'O', 'Tl'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) selectivity,64.0,"{'Ca', 'Si', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.molcata.2014.03.005,C2(+) selectivity,64.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,750.0
10.1016/S0926-860X(02)00319-8,C2(+) selectivity,64.0,"{'Ni', 'O', 'Sb'}",reaction operating temperature,700.0
10.1016/j.apcata.2018.05.031,C2(+) selectivity,63.75,"{'O', 'W', 'Si', 'Zn', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2018.05.031,C2(+) selectivity,63.75,"{'Mg', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) selectivity,63.6,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S1003-9953(08)60026-2,C2(+) selectivity,63.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.enconman.2017.10.061,C2(+) selectivity,63.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,63.2,"{'Li', 'Mn', 'Mg', 'O', 'W'}",reaction operating temperature,
10.1016/j.apcatb.2022.122026,C2(+) selectivity,63.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/0021-9517(90)90193-N,C2(+) selectivity,63.0,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2019.05.009,C2(+) selectivity,63.0,"{'La', 'Li', 'Al', 'O'}",reaction operating temperature,775.0
10.1016/j.jcat.2011.05.005,C2(+) selectivity,63.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,810.0
10.1016/j.psep.2021.02.030,C2(+) selectivity,63.0,"{'Al', 'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.jcat.2011.05.005,C2(+) selectivity,63.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,
10.1016/j.fuproc.2009.06.021,C2(+) selectivity,63.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.catcom.2007.09.026,C2(+) selectivity,63.0,"{'O', 'Zn'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,C2(+) selectivity,63.0,"{'O', 'W', 'Si', 'Zn', 'Na'}",reaction operating temperature,
10.1016/j.psep.2021.02.030,C2(+) selectivity,63.0,"{'Al', 'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.psep.2021.02.030,C2(+) selectivity,63.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/0021-9517(90)90193-N,C2(+) selectivity,63.0,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2019.05.009,C2(+) selectivity,63.0,"{'La', 'Li', 'Al', 'O'}",reaction operating temperature,775.0
10.1016/j.apcatb.2022.122026,C2(+) selectivity,63.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,C2(+) selectivity,63.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.apcata.2020.117827,C2(+) selectivity,63.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,C2(+) selectivity,63.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,725.0
10.1016/0920-5861(91)80006-U,C2(+) selectivity,63.0,"{'Al', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/j.cej.2009.01.008,C2(+) selectivity,62.5,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2011.06.022,C2(+) selectivity,62.5,{'Rb'},reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) selectivity,62.5,{'K'},reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.cattod.2005.03.079,C2(+) selectivity,62.5,"{'Gd', 'Ba', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'W', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,62.5,"{'Mn', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) selectivity,62.47,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/0926-860X(95)00116-6,C2(+) selectivity,62.47,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/j.jece.2024.112757,C2(+) selectivity,62.4,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) selectivity,62.3,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) selectivity,62.3,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1006/jcat.1998.1965,C2(+) selectivity,62.1,"{'F', 'Y', 'O', 'Ba'}",reaction operating temperature,
10.1016/j.mtchem.2022.101124,C2(+) selectivity,62.0,"{'La', 'Sr', 'O', 'Ti'}",reaction operating temperature,800.0
10.1039/D1SC02174E,C2(+) selectivity,62.0,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,62.0,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,850.0
10.1016/0021-9517(89)90143-7,C2(+) selectivity,62.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) selectivity,62.0,"{'Ca', 'La', 'O'}",reaction operating temperature,650.0
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,62.0,"{'Ca', 'Th', 'La', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.fuel.2011.08.056,C2(+) selectivity,62.0,"{'Ca', 'H', 'Cl', 'Pb', 'O', 'P'}",reaction operating temperature,775.0
10.1016/S0926-860X(02)00319-8,C2(+) selectivity,62.0,"{'Te', 'Ni', 'O', 'Sb'}",reaction operating temperature,675.0
10.1016/S0926-860X(00)00877-2,C2(+) selectivity,62.0,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,950.0
10.1016/j.jcat.2021.06.027,C2(+) selectivity,62.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,840.0
10.1016/S0926-860X(00)00877-2,C2(+) selectivity,62.0,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,950.0
10.1016/0920-5861(95)00039-I,C2(+) selectivity,61.7,"{'La', 'Li', 'Mn', 'O', 'W', 'Ti'}",reaction operating temperature,770.0
10.1016/0021-9517(90)90192-M,C2(+) selectivity,61.5,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2019.03.021,C2(+) selectivity,61.4,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,C2(+) selectivity,61.1,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2011.05.005,C2(+) selectivity,61.0,"{'Sr', 'O', 'C'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) selectivity,61.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,61.0,"{'Mn', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.06.032,C2(+) selectivity,61.0,"{'Fe', 'O'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,C2(+) selectivity,60.9,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,
10.1016/j.arabjc.2023.104598,C2(+) selectivity,60.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,60.6,"{'O', 'Sm'}",reaction operating temperature,
10.1016/j.psep.2021.02.030,C2(+) selectivity,60.6,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcatb.2021.120948,C2(+) selectivity,60.5,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,60.5,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,850.0
10.1016/j.cattod.2020.12.024,C2(+) selectivity,60.5,"{'Mn', 'Cl', 'O', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2019.03.021,C2(+) selectivity,60.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2020.12.024,C2(+) selectivity,60.5,"{'Mn', 'Cl', 'O', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2019.03.021,C2(+) selectivity,60.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.catcom.2016.06.025,C2(+) selectivity,60.5,"{'K', 'O', 'C'}",reaction operating temperature,775.0
10.1016/j.arabjc.2021.103577,C2(+) selectivity,60.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcatb.2021.120948,C2(+) selectivity,60.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.mtchem.2022.101124,C2(+) selectivity,60.0,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.mcat.2022.112399,C2(+) selectivity,60.0,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/j.molcata.2014.03.005,C2(+) selectivity,60.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,750.0
10.1016/0021-9517(90)90192-M,C2(+) selectivity,60.0,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2024.119587,C2(+) selectivity,60.0,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1016/j.ces.2024.120119,C2(+) selectivity,60.0,"{'K', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.ces.2024.120119,C2(+) selectivity,60.0,"{'K', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.ces.2007.08.013,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.cej.2024.149368,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,681.0
10.1016/j.cej.2017.08.093,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,930.0
10.1016/j.cattod.2011.07.014,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1039/C6CY01879C,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1006/jcat.1994.1141,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,625.0
10.1016/j.cattod.2022.12.008,C2(+) selectivity,60.0,"{'W', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,60.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,60.0,"{'Ca', 'La', 'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,C2(+) selectivity,60.0,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) selectivity,60.0,"{'Ca', 'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) selectivity,60.0,"{'Nd', 'Sr', 'O', 'Pr', 'Sm', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1039/C5CY01622C,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,750.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,60.0,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,770.0
10.1016/S0378-3820(96)01070-3,C2(+) selectivity,60.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/j.apcata.2010.03.015,C2(+) selectivity,60.0,"{'La', 'Si', 'Ag', 'O'}",reaction operating temperature,
10.1016/S0926-860X(00)00877-2,C2(+) selectivity,60.0,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,
10.1016/j.apcata.2014.11.045,C2(+) selectivity,60.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.11.045,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.07.024,C2(+) selectivity,60.0,"{'Mg', 'Sr', 'O', 'Ti'}",reaction operating temperature,850.0
10.1016/j.apcata.2011.06.022,C2(+) selectivity,60.0,"{'K', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) selectivity,60.0,"{'K', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.apcata.2012.05.002,C2(+) selectivity,60.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2010.03.015,C2(+) selectivity,60.0,"{'La', 'Si', 'Ag', 'O'}",reaction operating temperature,
10.1016/j.cej.2004.12.001,C2(+) selectivity,59.63,"{'Ca', 'Ce', 'O', 'Mn'}",reaction operating temperature,
10.1016/j.cattod.2007.05.011,C2(+) selectivity,59.5,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,900.0
10.1016/0021-9517(90)90192-M,C2(+) selectivity,59.5,"{'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,59.5,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,900.0
10.1039/D3CY00012E,C2(+) selectivity,59.4,"{'La', 'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/j.fuproc.2010.11.009,C2(+) selectivity,59.3,{'P'},reaction operating temperature,
10.1016/j.mtchem.2022.101124,C2(+) selectivity,59.0,"{'Mg', 'La', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,59.0,"{'O', 'Ce', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2021.121560,C2(+) selectivity,59.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2011.05.005,C2(+) selectivity,59.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,810.0
10.1016/j.apcata.2023.119402,C2(+) selectivity,59.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,850.0
10.1016/j.fuel.2022.126479,C2(+) selectivity,58.8,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) selectivity,58.6,"{'Ca', 'Y', 'Eu'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,58.2,"{'Li', 'Y', 'O'}",reaction operating temperature,
10.1016/j.apcata.2014.07.024,C2(+) selectivity,58.2,"{'Mg', 'Sr', 'O', 'Ti'}",reaction operating temperature,900.0
10.1016/j.cej.2017.08.093,C2(+) selectivity,58.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cej.2017.08.093,C2(+) selectivity,58.0,"{'Mg', 'Sr', 'Cs', 'O'}",reaction operating temperature,760.0
10.1016/j.apcata.2010.03.058,C2(+) selectivity,58.0,"{'Ca', 'O', 'Th', 'Na'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) selectivity,58.0,"{'K', 'O', 'Mg'}",reaction operating temperature,800.0
10.1039/D0CY00289E,C2(+) selectivity,58.0,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,580.0
10.1016/j.apcata.2011.06.022,C2(+) selectivity,58.0,"{'W', 'Si', 'O', 'Mn'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) selectivity,58.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.mtchem.2022.101124,C2(+) selectivity,58.0,"{'Mg', 'La', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/j.apcata.2023.119402,C2(+) selectivity,58.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/S0920-5861(00)00389-8,C2(+) selectivity,58.0,{'Sm'},reaction operating temperature,550.0
10.1016/j.apcatb.2021.120948,C2(+) selectivity,58.0,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2022.126479,C2(+) selectivity,57.9,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,
10.1016/j.fuel.2022.126479,C2(+) selectivity,57.6,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,800.0
10.1016/S0926-860X(98)00094-5,C2(+) selectivity,57.6,"{'Gd', 'Cl', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.apcata.2014.07.024,C2(+) selectivity,57.6,"{'Gd', 'Cl', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.fuel.2022.126479,C2(+) selectivity,57.6,"{'La', 'Sr', 'O', 'Zr'}",reaction operating temperature,800.0
10.1039/D1CY00187F,C2(+) selectivity,57.6,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,700.0
10.1016/S0926-860X(97)00064-1,C2(+) selectivity,57.5,"{'F', 'Pr', 'Ba', 'O'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,57.5,"{'Ca', 'Cl', 'O', 'P'}",reaction operating temperature,750.0
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,57.5,"{'Ca', 'Ni', 'Cl', 'O', 'P'}",reaction operating temperature,750.0
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,57.5,"{'Ca', 'Cl', 'O', 'P', 'Zn'}",reaction operating temperature,750.0
10.1039/D1CY02206G,C2(+) selectivity,57.5,"{'Mg', 'Sr', 'Yb'}",reaction operating temperature,800.0
10.1016/S0167-2991(08)64267-6,C2(+) selectivity,57.5,"{'La', 'Li', 'Ba', 'O', 'Fe'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,57.5,"{'Ca', 'Cl', 'O', 'P'}",reaction operating temperature,750.0
10.1016/j.apcata.2014.07.024,C2(+) selectivity,57.5,"{'Ca', 'Ni', 'Cl', 'O', 'P'}",reaction operating temperature,
10.1039/D1CC04821J,C2(+) selectivity,57.5,{'Sn'},reaction operating temperature,
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,57.5,"{'Ca', 'Pb', 'O', 'P'}",reaction operating temperature,750.0
10.1016/S0167-2991(08)64438-9,C2(+) selectivity,57.3,"{'Sr', 'Li', 'O', 'Ti'}",reaction operating temperature,
10.1039/D1CY00187F,C2(+) selectivity,57.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.fuel.2021.121560,C2(+) selectivity,57.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.mcat.2022.112157,C2(+) selectivity,57.0,"{'Mg', 'Li', 'Ce'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)82367-2,C2(+) selectivity,57.0,"{'Tl', 'Si', 'O'}",reaction operating temperature,
10.1016/0021-9517(88)90234-5,C2(+) selectivity,57.0,"{'Mg', 'O', 'Na'}",reaction operating temperature,750.0
10.1039/D3CY00587A,C2(+) selectivity,57.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,900.0
10.1016/j.apcata.2016.12.018,C2(+) selectivity,57.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,500.0
10.1016/0926-860X(95)00116-6,C2(+) selectivity,56.7,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.inoche.2018.12.028,C2(+) selectivity,56.4,"{'O', 'Ce', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(98)00051-9,C2(+) selectivity,56.2,"{'Gd', 'Ba', 'O'}",reaction operating temperature,800.0
10.1016/j.jece.2024.112757,C2(+) selectivity,56.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,760.0
10.1016/j.jece.2024.112757,C2(+) selectivity,56.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,760.0
10.1016/j.apcata.2007.02.009,C2(+) selectivity,56.0,"{'La', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,56.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,770.0
10.1016/j.apcata.2010.03.058,C2(+) selectivity,56.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.inoche.2018.12.028,C2(+) selectivity,56.0,"{'O', 'Ce', 'W', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2007.02.009,C2(+) selectivity,56.0,"{'La', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2010.03.058,C2(+) selectivity,56.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.apcata.2010.03.058,C2(+) selectivity,56.0,"{'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/j.apcata.2007.02.009,C2(+) selectivity,56.0,"{'La', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,C2(+) selectivity,56.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/S0926-860X(00)00877-2,C2(+) selectivity,56.0,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,950.0
10.1016/j.apcata.2010.03.058,C2(+) selectivity,56.0,"{'Ca', 'O', 'Th', 'Na'}",reaction operating temperature,600.0
